seed,suite,benchmark,pipeline_label,repeat_count,polybench_seconds_mean,polybench_seconds_median,polybench_seconds_std,polybench_seconds_ci95,wall_seconds_mean,wall_seconds_median
457,polybench_full,durbin,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
457,polybench_full,fdtd-2d,universal,1,8.150025,8.150025,0.0,0.0,8.150025,8.150025
457,polybench_full,gemm,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
457,polybench_full,gemver,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
457,polybench_full,gesummv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
457,polybench_full,gramschmidt,universal,1,30.092025,30.092025,0.0,0.0,30.092025,30.092025
457,polybench_full,heat-3d,universal,1,10.463075,10.463075,0.0,0.0,10.463075,10.463075
457,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
457,polybench_full,lu,universal,1,21.766885000000002,21.766885000000002,0.0,0.0,21.766885000000002,21.766885000000002
457,polybench_full,ludcmp,universal,1,4.435766,4.435766,0.0,0.0,19.268069200916216,19.268069200916216
457,polybench_full,nussinov,universal,1,3.418733,3.418733,0.0,0.0,3.434383591171354,3.434383591171354
457,polybench_full,syr2k,universal,1,15.849385,15.849385,0.0,0.0,15.849385,15.849385
457,polybench_full,syrk,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
457,polybench_full,trisolv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
457,polybench_full,trmm,universal,1,8.660405,8.660405,0.0,0.0,8.660405,8.660405
458,polybench_full,2mm,universal,1,11.634,11.634,0.0,0.0,11.634,11.634
458,polybench_full,3mm,universal,1,15.453695,15.453695,0.0,0.0,15.453695,15.453695
458,polybench_full,atax,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
458,polybench_full,correlation,universal,1,5.704743,5.704743,0.0,0.0,5.724431111942977,5.724431111942977
458,polybench_full,covariance,universal,1,27.034055000000002,27.034055000000002,0.0,0.0,27.034055000000002,27.034055000000002
458,polybench_full,deriche,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
458,polybench_full,doitgen,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
458,polybench_full,durbin,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
458,polybench_full,fdtd-2d,universal,1,8.150025,8.150025,0.0,0.0,8.150025,8.150025
458,polybench_full,gemm,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
458,polybench_full,gemver,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
458,polybench_full,gesummv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
458,polybench_full,gramschmidt,universal,1,6.638534,6.638534,0.0,0.0,6.669137301854789,6.669137301854789
