tag,backend_profile,matched_baseline,suite,benchmark,seed,run_id,pipeline_label,pipeline_kind,repeat_index,status,polybench_seconds,wall_seconds,timeout_used,censored,binary_path,optimized_ir_path,stdout_path,stderr_path,error
smoke_runtime_polybench10_seed456_backend_oz_20260510,oz,oz,polybench,2mm,,,none,baseline,1,ok,5.782083,5.8342339489609,300.0,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/baseline/none/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/baseline/none/none_71f8e7976e4c.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/baseline/none/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/baseline/none/runs/run_001/stderr.txt,
smoke_runtime_polybench10_seed456_backend_oz_20260510,oz,oz,polybench,2mm,,,oz,baseline,1,ok,2.277225,2.303140297997743,300.0,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/baseline/oz/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/baseline/oz/oz_d135b696b0fd.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/baseline/oz/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/baseline/oz/runs/run_001/stderr.txt,
smoke_runtime_polybench10_seed456_backend_oz_20260510,oz,oz,polybench,2mm,456,20260423_181846_349217_feature_lite_seed456,universal,rfunipass,1,failed,,,11.386125,True,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/456/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/456/universal/universal_1dd8ea870347.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/456/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/2mm/456/universal/runs/run_001/stderr.txt,runtime timeout after 11.386125s
smoke_runtime_polybench10_seed456_backend_oz_20260510,oz,oz,polybench,correlation,,,none,baseline,1,ok,4.516704,4.55052397493273,300.0,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/baseline/none/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/baseline/none/none_71f8e7976e4c.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/baseline/none/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/baseline/none/runs/run_001/stderr.txt,
smoke_runtime_polybench10_seed456_backend_oz_20260510,oz,oz,polybench,correlation,,,oz,baseline,1,ok,5.468362,5.479151141829789,300.0,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/baseline/oz/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/baseline/oz/oz_d135b696b0fd.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/baseline/oz/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/baseline/oz/runs/run_001/stderr.txt,
smoke_runtime_polybench10_seed456_backend_oz_20260510,oz,oz,polybench,correlation,456,20260423_181846_349217_feature_lite_seed456,universal,rfunipass,1,ok,5.538844,5.562640036921948,27.34181,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/456/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/456/universal/universal_1dd8ea870347.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/456/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/smoke_runtime_polybench10_seed456_backend_oz_20260510/oz/polybench/correlation/456/universal/runs/run_001/stderr.txt,
