seed,suite,benchmark,pipeline_label,repeat_count,polybench_seconds_mean,polybench_seconds_median,polybench_seconds_std,polybench_seconds_ci95,wall_seconds_mean,wall_seconds_median
,polybench_full,2mm,none,1,5.725854,5.725854,0.0,0.0,5.77462290902622,5.77462290902622
,polybench_full,2mm,o3,1,2.336534,2.336534,0.0,0.0,2.3604347640648484,2.3604347640648484
,polybench_full,gemm,none,1,2.812658,2.812658,0.0,0.0,2.8568306691013277,2.8568306691013277
,polybench_full,gemm,o3,1,0.58845,0.58845,0.0,0.0,0.6101241570431739,0.6101241570431739
456,polybench_full,2mm,universal,1,11.68267,11.68267,0.0,0.0,11.68267,11.68267
456,polybench_full,gemm,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
