selection_split,counterfactual_split,pass_name,mutation,status,error,original_objective,mutated_objective,delta_objective,original_mean_norm,mutated_mean_norm,delta_mean_norm,original_worsen_rate,mutated_worsen_rate,delta_worsen_rate,mutated_sequence
validation,selection,module(scc-oz-module-inliner),delete_first,ok,,0.7589982001218443,1.4261190107694894,0.6671208106476452,0.7454982001218443,1.3091190107694894,0.5636208106476451,0.09,0.78,0.6900000000000001,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)']"
validation,selection,module(scc-oz-module-inliner),duplicate_after_first,ok,,0.7589982001218443,0.754469796578806,-0.004528403543038295,0.7454982001218443,0.737969796578806,-0.007528403543038298,0.09,0.11,0.020000000000000004,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(scc-oz-module-inliner)']"
validation,selection,module(elim-avail-extern),delete_first,ok,,0.7589982001218443,1.0219909177207473,0.2629927175989031,0.7454982001218443,0.9589909177207474,0.2134927175989031,0.09,0.42,0.32999999999999996,"['module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(elim-avail-extern),duplicate_after_first,ok,,0.7589982001218443,0.7589982001218443,0.0,0.7454982001218443,0.7454982001218443,0.0,0.09,0.09,0.0,"['module(elim-avail-extern)', 'module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(elim-avail-extern),append_once,ok,,0.7589982001218443,0.7589982001218443,0.0,0.7454982001218443,0.7454982001218443,0.0,0.09,0.09,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(elim-avail-extern)']"
validation,selection,module(globalopt),delete_first,ok,,0.7589982001218443,0.9166456129101813,0.15764741278833705,0.7454982001218443,0.8716456129101813,0.12614741278833697,0.09,0.3,0.21,"['module(elim-avail-extern)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(globalopt),duplicate_after_first,ok,,0.7589982001218443,0.7589982001218443,0.0,0.7454982001218443,0.7454982001218443,0.0,0.09,0.09,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(globalopt),append_once,ok,,0.7589982001218443,0.7588058924295364,-0.00019230769230782485,0.7454982001218443,0.7453058924295365,-0.00019230769230782485,0.09,0.09,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(globalopt)']"
validation,selection,function(mem2reg),delete_first,ok,,0.7589982001218443,0.7707756809103506,0.011777480788506378,0.7454982001218443,0.7572756809103507,0.011777480788506378,0.09,0.09,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,function(mem2reg),duplicate_after_first,ok,,0.7589982001218443,0.7589982001218443,0.0,0.7454982001218443,0.7454982001218443,0.0,0.09,0.09,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,function(mem2reg),append_once,ok,,0.7589982001218443,0.7589982001218443,0.0,0.7454982001218443,0.7454982001218443,0.0,0.09,0.09,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(mem2reg)']"
validation,selection,function(reassociate),append_once,ok,,0.7589982001218443,0.7661633043038122,0.007165104181967918,0.7454982001218443,0.7466633043038122,0.001165104181967913,0.09,0.13,0.04000000000000001,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(dse)', 'module(inferattrs)', 'function(mem2reg)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(reassociate)']"
