selection_split,counterfactual_split,pass_name,mutation,status,error,original_objective,mutated_objective,delta_objective,original_mean_norm,mutated_mean_norm,delta_mean_norm,original_worsen_rate,mutated_worsen_rate,delta_worsen_rate,mutated_sequence
validation,selection,module(elim-avail-extern),delete_first,ok,,0.7418239796089717,0.9760430544321446,0.23421907482317283,0.7343239796089718,0.9265430544321446,0.1922190748231728,0.05,0.33,0.28,"['module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)')]"
validation,selection,module(elim-avail-extern),duplicate_after_first,ok,,0.7418239796089717,0.7418828031383836,5.882352941188884e-05,0.7343239796089718,0.7343828031383837,5.882352941188884e-05,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)')]"
validation,selection,module(elim-avail-extern),append_once,ok,,0.7418239796089717,0.7418828031383836,5.882352941188884e-05,0.7343239796089718,0.7343828031383837,5.882352941188884e-05,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)'), 'module(elim-avail-extern)']"
validation,selection,module(scc-oz-module-inliner),delete_first,ok,,0.7418239796089717,0.78995214172835,0.048128162119378315,0.7343239796089718,0.77795214172835,0.043628162119378255,0.05,0.08,0.03,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)')]"
validation,selection,module(scc-oz-module-inliner),delete_all,ok,,0.7418239796089717,1.3583274318304095,0.6165034522214378,0.7343239796089718,1.2338274318304094,0.49950345222143766,0.05,0.83,0.7799999999999999,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)']"
validation,selection,module(scc-oz-module-inliner),duplicate_after_first,ok,,0.7418239796089717,0.7429266096108158,0.0011026300018440738,0.7343239796089718,0.7354266096108159,0.0011026300018440738,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)')]"
validation,selection,module(scc-oz-module-inliner),append_once,ok,,0.7418239796089717,0.7413947468657177,-0.0004292327432540155,0.7343239796089718,0.7338947468657178,-0.0004292327432540155,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)'), 'module(scc-oz-module-inliner)']"
validation,selection,module(globalopt),delete_first,ok,,0.7418239796089717,0.8817032826252867,0.13987930301631502,0.7343239796089718,0.8457032826252867,0.11137930301631493,0.05,0.24,0.19,"['module(elim-avail-extern)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)')]"
validation,selection,module(globalopt),duplicate_after_first,ok,,0.7418239796089717,0.7418239796089717,0.0,0.7343239796089718,0.7343239796089718,0.0,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)')]"
validation,selection,module(globalopt),append_once,ok,,0.7418239796089717,0.7416605809161613,-0.00016339869281045694,0.7343239796089718,0.7341605809161613,-0.00016339869281045694,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(iroutliner)', 'function(jump-threading)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-sink)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(inferattrs)', 'cgscc(attributor-cgscc)', np.str_('module(scc-oz-module-inliner)'), 'module(globalopt)']"
