feature_group,feature_count,mdi_sum,mdi_mean,permutation_sum,permutation_mean,mdi_rank,permutation_rank
synergy,1,0.19014093825092165,0.19014093825092165,0.00970758149215339,0.00970758149215339,3,1
pass_freq,19,0.435869066602076,0.022940477189582947,0.00908417932548402,0.00047811470134126417,1,2
scope_ratio,5,0.19707188191577218,0.03941437638315444,0.0021916089436816223,0.00043832178873632444,2,3
sequence_shape,4,0.1372839858052985,0.03432099645132462,0.0010251211453596793,0.0002562802863399198,4,4
self_loop,2,0.039634127425931545,0.019817063712965773,-0.00016712532820290524,-8.356266410145262e-05,5,5
