selection_split,counterfactual_split,pass_name,mutation,status,error,original_objective,mutated_objective,delta_objective,original_mean_norm,mutated_mean_norm,delta_mean_norm,original_worsen_rate,mutated_worsen_rate,delta_worsen_rate,mutated_sequence
validation,selection,module(elim-avail-extern),delete_first,ok,,0.77156280574205,1.0792237459746992,0.3076609402326491,0.7640628057420501,1.013223745974699,0.249160940232649,0.05,0.44,0.39,"['module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(elim-avail-extern),duplicate_after_first,ok,,0.77156280574205,0.77156280574205,0.0,0.7640628057420501,0.7640628057420501,0.0,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(elim-avail-extern),append_once,ok,,0.77156280574205,0.77156280574205,0.0,0.7640628057420501,0.7640628057420501,0.0,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(elim-avail-extern)']"
validation,selection,module(scc-oz-module-inliner),delete_first,ok,,0.77156280574205,0.7774525203116042,0.005889714569554116,0.7640628057420501,0.7699525203116042,0.005889714569554116,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(scc-oz-module-inliner),delete_all,ok,,0.77156280574205,1.5064515827290978,0.7348887769870478,0.7640628057420501,1.372951582729098,0.6088887769870478,0.05,0.89,0.84,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(attributor)']"
validation,selection,module(scc-oz-module-inliner),duplicate_after_first,ok,,0.77156280574205,0.77156280574205,0.0,0.7640628057420501,0.7640628057420501,0.0,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(scc-oz-module-inliner),append_once,ok,,0.77156280574205,0.77156280574205,0.0,0.7640628057420501,0.7640628057420501,0.0,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(scc-oz-module-inliner)']"
validation,selection,function(reassociate),append_once,ok,,0.77156280574205,0.7735839721597961,0.0020211664177460786,0.7640628057420501,0.7645839721597961,0.0005211664177460218,0.05,0.06,0.009999999999999995,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(reassociate)']"
validation,selection,function(mem2reg),append_once,ok,,0.77156280574205,0.77156280574205,0.0,0.7640628057420501,0.7640628057420501,0.0,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(mem2reg)']"
validation,selection,function(newgvn),delete_first,ok,,0.77156280574205,0.7719623242331728,0.0003995184911227412,0.7640628057420501,0.7644623242331728,0.0003995184911227412,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,function(newgvn),duplicate_after_first,ok,,0.77156280574205,0.77156280574205,0.0,0.7640628057420501,0.7640628057420501,0.0,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,function(newgvn),append_once,ok,,0.77156280574205,0.77156280574205,0.0,0.7640628057420501,0.7640628057420501,0.0,0.05,0.05,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(newgvn)', 'module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)']"
