selection_split,counterfactual_split,pass_name,mutation,status,error,original_objective,mutated_objective,delta_objective,original_mean_norm,mutated_mean_norm,delta_mean_norm,original_worsen_rate,mutated_worsen_rate,delta_worsen_rate,mutated_sequence
validation,selection,module(elim-avail-extern),delete_first,ok,,0.7902841345318173,1.0347964524919204,0.2445123179601031,0.7662841345318173,0.9792964524919203,0.213012317960103,0.16,0.37,0.21,"['module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(elim-avail-extern),duplicate_after_first,ok,,0.7902841345318173,0.7902841345318173,0.0,0.7662841345318173,0.7662841345318173,0.0,0.16,0.16,0.0,"['module(elim-avail-extern)', 'module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,module(elim-avail-extern),append_once,ok,,0.7902841345318173,0.7902841345318173,0.0,0.7662841345318173,0.7662841345318173,0.0,0.16,0.16,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(elim-avail-extern)']"
validation,selection,module(scc-oz-module-inliner),delete_first,ok,,0.7902841345318173,1.8923378000411182,1.1020536655093007,0.7662841345318173,1.7588378000411182,0.9925536655093009,0.16,0.89,0.73,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)']"
validation,selection,module(scc-oz-module-inliner),duplicate_after_first,ok,,0.7902841345318173,0.7838198975544961,-0.006464236977321236,0.7662841345318173,0.7613198975544961,-0.004964236977321179,0.16,0.15,-0.010000000000000009,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(scc-oz-module-inliner)']"
validation,selection,function(mem2reg),append_once,ok,,0.7902841345318173,0.7902841345318173,0.0,0.7662841345318173,0.7662841345318173,0.0,0.16,0.16,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(mem2reg)']"
validation,selection,function(gvn-hoist),delete_first,ok,,0.7902841345318173,0.791759544367883,0.0014754098360656442,0.7662841345318173,0.767759544367883,0.0014754098360656442,0.16,0.16,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,function(gvn-hoist),delete_all,ok,,0.7902841345318173,0.8074948669185954,0.01721073238677806,0.7662841345318173,0.7834948669185954,0.01721073238677806,0.16,0.16,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'module(attributor)', 'function(jump-threading)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,function(gvn-hoist),duplicate_after_first,ok,,0.7902841345318173,0.7902841345318173,0.0,0.7662841345318173,0.7662841345318173,0.0,0.16,0.16,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)']"
validation,selection,function(gvn-hoist),append_once,ok,,0.7902841345318173,0.7892907523201406,-0.0009933822116767743,0.7662841345318173,0.7652907523201405,-0.0009933822116767743,0.16,0.16,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(gvn-hoist)']"
validation,selection,function(dce),append_once,ok,,0.7902841345318173,0.7902841345318173,0.0,0.7662841345318173,0.7662841345318173,0.0,0.16,0.16,0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'module(iroutliner)', 'module(attributor)', 'module(iroutliner)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)', 'function(gvn-hoist)', 'module(iroutliner)', 'module(inferattrs)', 'function(dse)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(dce)']"
