run_id,name,group,description,changed,runner_kind,batch_id,batch_index,batch_size,experiment_seed,split_seed,objective_kind,objective_baseline,backend_opt_level,loop_nesting_policy,feature_mode,started_at,finished_at,wall_runtime_s,exit_code,selection_split,selection_objective,search_train_count,validation_count,test_count,search_train_signature,validation_signature,test_signature,search_train_obj,search_train_mean,search_train_worsen_rate,validation_obj,validation_mean,validation_worsen_rate,test_obj,test_mean,test_worsen_rate,final_length_effective,final_length_raw,iter_count,log_path,manifest_path,final_pipeline_effective
20260508_002917_232662_feature_lite_seed460,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=460, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=460, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260507_223903_628026_feature_lite_multiseed_objw_005,5,5,460,460,instrcount,oz,-O0,wrap,lite,2026-05-08T00:29:17,2026-05-08T00:49:21,1204.303465,0,validation,0.7198627976873012,100,100,50,0bf75313023fcd96df23526ac6add04788b5e92c,b982062f90419fc2260c12e6732e3483464dd095,338de2e9059a195def93ad25199831a1b4a18c04,0.6944158079305046,0.6904158079305046,0.08,0.7198627976873012,0.7168627976873012,0.06,0.6648449777241733,0.6628449777241733,0.04,15,15,100,/root/exp/RFunipassLab/results/logs/20260508_002917_232662_feature_lite_seed460.log,/root/exp/RFunipassLab/results/manifests/20260508_002917_232662_feature_lite_seed460.json,"module(attributor),function(dse),module(globalopt),module(elim-avail-extern),module(iroutliner),module(globalopt),cgscc(attributor-cgscc),function(lower-switch),function(newgvn),function(dse),module(attributor),module(scc-oz-module-inliner),module(iroutliner),function(gvn-sink),module(attributor)"
20260507_235224_585292_feature_lite_seed458,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=458, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=458, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260507_223903_628026_feature_lite_multiseed_objw_005,3,5,458,458,instrcount,oz,-O0,wrap,lite,2026-05-07T23:52:24,2026-05-08T00:12:08,1184.313392,0,validation,0.7491054273854273,100,100,50,8c651010a3ff27fec9f7e5d5efa9cee41062e869,dd8f07df3ff69242e6dacb9d6936f2a026580e81,a482a9715f2cdbf9817e6c112cc95b7aa635e4fb,0.7336193918677457,0.7311193918677458,0.05,0.7491054273854273,0.7456054273854273,0.07,0.8176495469478692,0.8116495469478692,0.12,14,14,100,/root/exp/RFunipassLab/results/logs/20260507_235224_585292_feature_lite_seed458.log,/root/exp/RFunipassLab/results/manifests/20260507_235224_585292_feature_lite_seed458.json,"module(inferattrs),module(iroutliner),module(attributor),module(iroutliner),function(jump-threading),module(elim-avail-extern),function(dse),function(gvn-sink),module(iroutliner),module(attributor),cgscc(attributor-cgscc),module(globalopt),module(scc-oz-module-inliner),cgscc(attributor-cgscc)"
20260508_001208_944655_feature_lite_seed459,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=459, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=459, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260507_223903_628026_feature_lite_multiseed_objw_005,4,5,459,459,instrcount,oz,-O0,wrap,lite,2026-05-08T00:12:08,2026-05-08T00:29:17,1028.243523,0,validation,0.7592653800316509,100,100,50,9bfa7806797fc13bff39c6f2598003ad06065a2b,fd652be2c1e007b3d23a8507a30d5f35c3f4f066,fee1d5dd2b8758eb2485d1160eb91f40452e60a4,0.8375822494555405,0.8340822494555405,0.07,0.7592653800316509,0.7542653800316509,0.1,0.8518454239378072,0.8468454239378072,0.1,15,15,100,/root/exp/RFunipassLab/results/logs/20260508_001208_944655_feature_lite_seed459.log,/root/exp/RFunipassLab/results/manifests/20260508_001208_944655_feature_lite_seed459.json,"module(elim-avail-extern),module(inferattrs),module(attributor),module(globalopt),function(gvn-hoist),module(iroutliner),function(loop(loop-simplifycfg)),module(attributor),module(iroutliner),function(jump-threading),function(newgvn),function(gvn-sink),function(gvn-sink),module(attributor),module(scc-oz-module-inliner)"
20260507_223903_628314_feature_lite_seed456,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=456, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=456, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260507_223903_628026_feature_lite_multiseed_objw_005,1,5,456,456,instrcount,oz,-O0,wrap,lite,2026-05-07T22:39:03,2026-05-07T23:21:19,2536.34695,0,validation,0.7922131431083599,100,100,50,3ad90166bf9bd1af93680f15067615fd4f341481,bd5a000b3f740ace9576f4dfa0d99ceaf5cd6247,42411d4d4c9d084430c688042fea453b6b352eea,0.8102827856041112,0.8067827856041112,0.07,0.7922131431083599,0.7877131431083599,0.09,0.7862510259949375,0.7792510259949375,0.14,15,15,100,/root/exp/RFunipassLab/results/logs/20260507_223903_628314_feature_lite_seed456.log,/root/exp/RFunipassLab/results/manifests/20260507_223903_628314_feature_lite_seed456.json,"module(elim-avail-extern),module(iroutliner),function(gvn-hoist),module(attributor),module(inferattrs),module(scc-oz-module-inliner),function(gvn-hoist),module(globalopt),function(gvn-sink),module(attributor),module(attributor),module(scc-oz-module-inliner),function(loop(loop-simplifycfg)),function(newgvn),module(scc-oz-module-inliner)"
20260507_232120_030129_feature_lite_seed457,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=457, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=457, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260507_223903_628026_feature_lite_multiseed_objw_005,2,5,457,457,instrcount,oz,-O0,wrap,lite,2026-05-07T23:21:20,2026-05-07T23:52:24,1864.506092,0,validation,0.8098350357229281,100,100,50,8cdb16291f35559effd96f7e4420b86a084ca961,0e8d483fbecaf170dc55da4f941b09188bbf9bf2,f68c78b484e63824ec49becfd7a5e2e2baf475d5,0.7969356754265,0.7914356754265001,0.11,0.8098350357229281,0.8023350357229282,0.15,0.8179771327819889,0.8109771327819889,0.14,11,11,100,/root/exp/RFunipassLab/results/logs/20260507_232120_030129_feature_lite_seed457.log,/root/exp/RFunipassLab/results/manifests/20260507_232120_030129_feature_lite_seed457.json,"module(elim-avail-extern),module(globalopt),function(gvn-sink),module(inferattrs),module(iroutliner),module(attributor),module(scc-oz-module-inliner),module(iroutliner),module(attributor),module(scc-oz-module-inliner),function(newgvn)"
