run_id,name,group,description,changed,runner_kind,batch_id,batch_index,batch_size,experiment_seed,split_seed,objective_kind,objective_baseline,backend_opt_level,loop_nesting_policy,feature_mode,started_at,finished_at,wall_runtime_s,exit_code,selection_split,selection_objective,search_train_count,validation_count,test_count,search_train_signature,validation_signature,test_signature,search_train_obj,search_train_mean,search_train_worsen_rate,validation_obj,validation_mean,validation_worsen_rate,test_obj,test_mean,test_worsen_rate,final_length_effective,final_length_raw,iter_count,log_path,manifest_path,final_pipeline_effective
20260508_165416_083723_feature_lite_seed458,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=458, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=458, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260508_145253_617927_feature_lite_multiseed_objw_050,3,5,458,458,instrcount,oz,-O0,wrap,lite,2026-05-08T16:54:16,2026-05-08T17:31:01,2205.688227,0,validation,0.7152640442739394,100,100,50,8c651010a3ff27fec9f7e5d5efa9cee41062e869,dd8f07df3ff69242e6dacb9d6936f2a026580e81,a482a9715f2cdbf9817e6c112cc95b7aa635e4fb,0.7193247303074014,0.7043247303074014,0.03,0.7152640442739394,0.6902640442739394,0.05,0.8551851783076354,0.7851851783076355,0.14,19,19,100,/root/exp/RFunipassLab/results/logs/20260508_165416_083723_feature_lite_seed458.log,/root/exp/RFunipassLab/results/manifests/20260508_165416_083723_feature_lite_seed458.json,"cgscc(attributor-cgscc),module(iroutliner),module(attributor),function(newgvn),module(iroutliner),module(elim-avail-extern),module(attributor),function(gvn-sink),module(globalopt),module(inferattrs),function(jump-threading),function(dse),function(newgvn),module(scc-oz-module-inliner),module(attributor),module(scc-oz-module-inliner),module(iroutliner),function(jump-threading),module(attributor)"
20260508_173101_829701_feature_lite_seed459,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=459, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=459, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260508_145253_617927_feature_lite_multiseed_objw_050,4,5,459,459,instrcount,oz,-O0,wrap,lite,2026-05-08T17:31:01,2026-05-08T17:53:56,1374.415802,0,validation,0.7491785409462894,100,100,50,9bfa7806797fc13bff39c6f2598003ad06065a2b,fd652be2c1e007b3d23a8507a30d5f35c3f4f066,fee1d5dd2b8758eb2485d1160eb91f40452e60a4,0.8380269310238037,0.8080269310238036,0.06,0.7491785409462894,0.7041785409462894,0.09,0.8128974690069902,0.7828974690069902,0.06,17,17,100,/root/exp/RFunipassLab/results/logs/20260508_173101_829701_feature_lite_seed459.log,/root/exp/RFunipassLab/results/manifests/20260508_173101_829701_feature_lite_seed459.json,"module(elim-avail-extern),module(iroutliner),module(attributor),function(gvn-sink),function(newgvn),module(attributor),module(scc-oz-module-inliner),module(inferattrs),module(globalopt),module(attributor),module(iroutliner),module(scc-oz-module-inliner),module(attributor),function(loop(loop-simplifycfg)),function(newgvn),function(newgvn),module(scc-oz-module-inliner)"
20260508_175356_290917_feature_lite_seed460,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=460, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=460, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260508_145253_617927_feature_lite_multiseed_objw_050,5,5,460,460,instrcount,oz,-O0,wrap,lite,2026-05-08T17:53:56,2026-05-08T18:11:15,1039.59575,0,validation,0.7580171205157464,100,100,50,0bf75313023fcd96df23526ac6add04788b5e92c,b982062f90419fc2260c12e6732e3483464dd095,338de2e9059a195def93ad25199831a1b4a18c04,0.7616417019435369,0.7216417019435368,0.08,0.7580171205157464,0.7280171205157464,0.06,0.7172464599966427,0.7072464599966427,0.02,13,13,100,/root/exp/RFunipassLab/results/logs/20260508_175356_290917_feature_lite_seed460.log,/root/exp/RFunipassLab/results/manifests/20260508_175356_290917_feature_lite_seed460.json,"module(elim-avail-extern),module(globalopt),module(iroutliner),module(attributor),module(iroutliner),function(mem2reg),function(dse),module(attributor),module(scc-oz-module-inliner),module(attributor),cgscc(attributor-cgscc),module(iroutliner),function(gvn-sink)"
20260508_152725_084539_feature_lite_seed457,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=457, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=457, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260508_145253_617927_feature_lite_multiseed_objw_050,2,5,457,457,instrcount,oz,-O0,wrap,lite,2026-05-08T15:27:25,2026-05-08T16:54:16,5210.944167,0,validation,0.7796513542580035,100,100,50,8cdb16291f35559effd96f7e4420b86a084ca961,0e8d483fbecaf170dc55da4f941b09188bbf9bf2,f68c78b484e63824ec49becfd7a5e2e2baf475d5,0.7842829690937079,0.7442829690937078,0.08,0.7796513542580035,0.7196513542580035,0.12,0.743932291026951,0.703932291026951,0.08,23,23,100,/root/exp/RFunipassLab/results/logs/20260508_152725_084539_feature_lite_seed457.log,/root/exp/RFunipassLab/results/manifests/20260508_152725_084539_feature_lite_seed457.json,"cgscc(attributor-cgscc),function(memcpyopt),function(dse),module(inferattrs),module(iroutliner),cgscc(attributor-cgscc),module(elim-avail-extern),module(iroutliner),module(globalopt),function(gvn-hoist),module(attributor),function(gvn-sink),function(newgvn),module(attributor),function(dce),function(jump-threading),function(gvn-hoist),module(attributor),module(scc-oz-module-inliner),function(gvn-sink),module(attributor),module(scc-oz-module-inliner),function(newgvn)"
20260508_145253_618219_feature_lite_seed456,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"EXPERIMENT_SEED=456, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, SPLIT_SEED=456, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",multi_seed,20260508_145253_617927_feature_lite_multiseed_objw_050,1,5,456,456,instrcount,oz,-O0,wrap,lite,2026-05-08T14:52:53,2026-05-08T15:27:25,2071.41341,0,validation,0.7964528534863365,100,100,50,3ad90166bf9bd1af93680f15067615fd4f341481,bd5a000b3f740ace9576f4dfa0d99ceaf5cd6247,42411d4d4c9d084430c688042fea453b6b352eea,0.791683000669088,0.751683000669088,0.08,0.7964528534863365,0.7514528534863365,0.09,0.8205282807463968,0.7405282807463969,0.16,20,20,100,/root/exp/RFunipassLab/results/logs/20260508_145253_618219_feature_lite_seed456.log,/root/exp/RFunipassLab/results/manifests/20260508_145253_618219_feature_lite_seed456.json,"module(attributor),module(elim-avail-extern),module(iroutliner),module(attributor),function(dse),module(attributor),function(dce),module(iroutliner),function(gvn-sink),module(globalopt),function(newgvn),function(gvn-hoist),module(attributor),module(scc-oz-module-inliner),function(gvn-sink),module(attributor),module(scc-oz-module-inliner),module(scc-oz-module-inliner),module(attributor),function(dce)"
