seed,strategy,budget,target_program_count,perprogram_mean_norm,perprogram_worsen_rate,perprogram_objective,perprogram_eval_count,perprogram_candidate_sequence_count,perprogram_target_feedback_eval_count,rfunipass_mean_norm,rfunipass_worsen_rate,rfunipass_objective,rfunipass_eval_count,rfunipass_target_feedback_eval_count,matched_by_mean,matched_by_objective,matched_by_objective_and_worsen,eval_ratio_vs_rfunipass,run_dir,metrics_scope,sweep_manifest_path
456,cfsat_ga,1,50,0.934460220684625,0.26,0.973460220684625,50.0,50.0,50.0,0.7453366431157349,0.16,0.7693366431157349,40600.0,0.0,False,False,False,0.0012315270935960591,/root/exp/PerProgramAutoTune/results/20260507_150139_125204_pilot_cost_parity_cfsat_ga_seed456_20260507_seed456_budget1,full_test,results/cost_parity/poj_10seed_full_targets_20260507/perprogram_budget_sweep_pilot_cost_parity_cfsat_ga_seed456_20260507.json
456,cfsat_ga,2,50,0.8646973521091113,0.14,0.8856973521091113,100.0,100.0,100.0,0.7453366431157349,0.16,0.7693366431157349,40600.0,0.0,False,False,False,0.0024630541871921183,/root/exp/PerProgramAutoTune/results/20260507_150226_961157_pilot_cost_parity_cfsat_ga_seed456_20260507_seed456_budget2,full_test,results/cost_parity/poj_10seed_full_targets_20260507/perprogram_budget_sweep_pilot_cost_parity_cfsat_ga_seed456_20260507.json
456,cfsat_ga,4,50,0.8120548164341653,0.1,0.8270548164341653,200.0,200.0,200.0,0.7453366431157349,0.16,0.7693366431157349,40600.0,0.0,False,False,False,0.0049261083743842365,/root/exp/PerProgramAutoTune/results/20260507_150352_494022_pilot_cost_parity_cfsat_ga_seed456_20260507_seed456_budget4,full_test,results/cost_parity/poj_10seed_full_targets_20260507/perprogram_budget_sweep_pilot_cost_parity_cfsat_ga_seed456_20260507.json
456,cfsat_ga,8,50,0.7608054929708141,0.1,0.7758054929708141,400.0,400.0,400.0,0.7453366431157349,0.16,0.7693366431157349,40600.0,0.0,False,False,False,0.009852216748768473,/root/exp/PerProgramAutoTune/results/20260507_150631_971101_pilot_cost_parity_cfsat_ga_seed456_20260507_seed456_budget8,full_test,results/cost_parity/poj_10seed_full_targets_20260507/perprogram_budget_sweep_pilot_cost_parity_cfsat_ga_seed456_20260507.json
